timestamp,speed,acceleration,braking_force,steering_angle,event_type,severity
2025-03-11 08:00:00,87.45071229516849,-1.2359032304579998,0.0,9.869547378205727,None,None
2025-03-11 08:00:01,77.92603548243223,-1.0786641771737793,0.0,-3.1945065499309813,None,None
2025-03-11 08:00:02,89.71532807151038,3.074718143678889,0.0,3.048644890726948,None,None
2025-03-11 08:00:03,102.84544784612038,0.001024228436223942,0.0,1.6031988909358519,None,None
2025-03-11 08:00:04,76.48769937914996,1.1731950022971889,0.0,0.0952010871397494,None,None
2025-03-11 08:00:05,76.4879456457623,-1.1863490725013297,0.0,3.030426118383916,None,None
2025-03-11 08:00:06,103.68819223261087,-6.685551959135895,0.8169254391040182,-1.3340151019920623,Emergency Braking,Critical
2025-03-11 08:00:07,91.51152093729362,1.6229772138749134,0.0,1.6152286582349362,None,None
2025-03-11 08:00:08,72.95788421097572,-2.024364317327298,0.0,-6.526462148569745,None,None
2025-03-11 08:00:09,88.13840065378947,-0.6228206518579074,0.0,-2.694076390529114,None,None
2025-03-11 08:00:10,73.04873460781306,0.05104111660834807,0.0,5.237604070548815,None,None
2025-03-11 08:00:11,73.01405369644614,0.16705890276007862,0.0,5.045414913022102,None,None
2025-03-11 08:00:12,83.62943407349051,-0.2686399275242346,0.0,1.2971664835909262,None,None
2025-03-11 08:00:13,51.30079633013303,0.5937296716438851,0.0,-2.265248771948729,None,None
2025-03-11 08:00:14,54.12623251230451,1.0392836337267173,0.0,4.126329148424714,None,None
2025-03-11 08:00:15,71.5656870613854,1.101956318188995,0.0,6.182436907483188,None,None
2025-03-11 08:00:16,64.80753319498365,-1.47870571300174,0.0,-2.0618343494550633,None,None
2025-03-11 08:00:17,84.71370998892911,-0.42623264689319573,0.0,-7.275098433259078,None,None
2025-03-11 08:00:18,66.37963886718184,-5.047680179420011,0.9537150344818797,2.245674627270097,Emergency Braking,Critical
2025-03-11 08:00:19,58.81544447997062,1.3419707813608084,0.0,4.568841387037217,None,None
2025-03-11 08:00:20,101.98473153382331,-2.0592891772215958,0.0,2.937417631690384,None,None
2025-03-11 08:00:21,76.61335549270197,0.5272198505283026,0.0,7.825395986149701,None,None
2025-03-11 08:00:22,81.01292307031886,-2.967337874062215,0.0,7.846503327640717,None,None
2025-03-11 08:00:23,58.62877720679815,0.07040235309055444,0.0,-1.5269864832341682,None,None
2025-03-11 08:00:24,71.83425913212226,2.8466505251189655,0.0,0.9949719278855967,None,None
2025-03-11 08:00:25,81.66383884564799,-1.4218390759034794,0.0,-2.4826742100652193,None,None
2025-03-11 08:00:26,62.73509633866546,-1.2514845682373732,0.0,-5.11031848303662,None,None
2025-03-11 08:00:27,85.63547027518509,1.1460446723592892,0.0,-4.817196524009951,None,None
2025-03-11 08:00:28,70.99041965121792,-2.3142022728144687,0.0,3.5851067663152163,None,None
2025-03-11 08:00:29,75.62459375310085,-0.9491325448275586,0.0,1.5144376034322147,None,None
2025-03-11 08:00:30,70.97440081655904,0.894661706372629,0.0,4.449804202504197,None,None
2025-03-11 08:00:31,107.78417276763406,-0.9514287715341047,0.0,12.658107049832296,None,None
2025-03-11 08:00:32,79.79754162893099,-0.35395498081645743,0.0,2.4993380162069867,None,None
2025-03-11 08:00:33,64.1343360656615,1.1162785654725518,0.0,-3.939602895501988,None,None
2025-03-11 08:00:34,92.33817368154783,0.6323191253048419,0.0,5.175634103374795,None,None
2025-03-11 08:00:35,61.68734525043467,0.40022759444310285,0.0,-4.032561461705544,None,None
2025-03-11 08:00:36,83.13295392507133,-0.5086834189050584,0.0,8.741684423923715,None,None
2025-03-11 08:00:37,50.60494814180337,0.5550916729034334,0.0,-9.857245793360054,None,None
2025-03-11 08:00:38,60.07720926652354,-0.18559902014963506,0.0,-2.732744751678818,None,None
2025-03-11 08:00:39,82.95291853803685,0.6867084148886776,0.0,3.1106913655549024,None,None
2025-03-11 08:00:40,91.07699869993115,-0.7453980376769673,0.0,5.887604969122718,None,None
2025-03-11 08:00:41,82.57052421784955,-0.2738534615693117,0.0,-3.3849156314509115,None,None
2025-03-11 08:00:42,78.2652757641764,-1.4849366888280209,0.0,-4.291289839266618,None,None
2025-03-11 08:00:43,75.48344456616067,-0.05251141500935386,0.0,0.7418359581818869,None,None
2025-03-11 08:00:44,57.82217014448859,-1.216501295443267,0.0,9.544969251161927,None,None
2025-03-11 08:00:45,69.20233687407936,-1.6710696752429897,0.0,-7.691888166659066,None,None
2025-03-11 08:00:46,73.09041843560318,0.38799172178308217,0.0,-1.5706004858623321,None,None
2025-03-11 08:00:47,95.85683339328374,0.31910966378649047,0.0,1.3009250986289298,None,None
2025-03-11 08:00:48,85.15427434352692,1.1743106024228587,0.0,-3.9797468162059992,None,None
2025-03-11 08:00:49,53.55439766955899,-0.6466883543626486,0.0,-3.996931088549645,None,None
2025-03-11 08:00:50,84.86125954092192,0.6120792702551338,0.0,-1.1669580730422595,None,None
2025-03-11 08:00:51,74.22376579375525,0.826196358410495,0.0,1.4635491302473738,None,None
2025-03-11 08:00:52,69.84616999541062,0.6671607117473921,0.0,-0.9753082324833108,None,None
2025-03-11 08:00:53,89.17514433261302,-1.2384805242032133,0.0,7.327828261829826,None,None
2025-03-11 08:00:54,95.46499283743927,0.22404522340678334,0.0,2.963018892008752,None,None
2025-03-11 08:00:55,93.96920178674299,0.546210444081992,0.0,1.9158201160753596,None,None
2025-03-11 08:00:56,67.41173715166042,0.010767700361912913,0.0,5.138268096541857,None,None
2025-03-11 08:00:57,75.36181436223178,-3.1297164875566272,0.0,2.0040144570746152,None,None
2025-03-11 08:00:58,84.96895147105346,0.2407344359602201,0.0,-2.2159331365073394,None,None
2025-03-11 08:00:59,94.63317690683539,3.3187965590958637,0.0,-1.3157622654719128,None,None
2025-03-11 08:01:00,72.81238643232065,-0.5400589031354741,0.0,-5.647181068057102,None,None
2025-03-11 08:01:01,77.21511535004274,-1.0921156467829818,0.0,10.024390932705385,None,None
2025-03-11 08:01:02,63.40497538990958,0.5600228395670973,0.0,4.653619848670317,None,None
2025-03-11 08:01:03,62.05690063878994,0.46856731569985755,0.0,-12.797908765752478,None,None
2025-03-11 08:01:04,92.18788733591298,1.789102748124622,0.0,6.665642163214959,None,None
2025-03-11 08:01:05,100.34360042856234,-1.8868022338633321,0.0,-7.32966320220307,None,None
2025-03-11 08:01:06,78.91984817629499,1.0970703788624885,0.0,2.603344889881397,None,None
2025-03-11 08:01:07,95.05299346838036,0.8856330918771952,0.0,-11.020128767556706,None,None
2025-03-11 08:01:08,85.42454037571451,-0.21321980541081895,0.0,-2.1406467064828663,None,None
2025-03-11 08:01:09,70.32320368092313,0.5080309768825344,0.0,6.704667538709195,None,None
2025-03-11 08:01:10,85.4209340826262,1.5441862223975358,0.0,6.983169433097183,None,None
2025-03-11 08:01:11,103.07054849698955,1.3084730700426754,0.0,1.5338769640198402,None,None
2025-03-11 08:01:12,79.46260941335073,-1.714528968110593,0.0,3.937323966189281,None,None
2025-03-11 08:01:13,103.46965483721009,1.2302372801332266,0.0,-7.067851129042062,None,None
2025-03-11 08:01:14,40.703823438653835,-0.09703290754877658,0.0,2.691666363349989,None,None
2025-03-11 08:01:15,92.32853756562835,0.1093111470232718,0.0,4.254853716409197,None,None
2025-03-11 08:01:16,81.30570602357257,0.10979548650254131,0.0,12.848729188500695,None,None
2025-03-11 08:01:17,75.51488974301198,-0.2253644831973891,0.0,-3.116096498407126,None,None
2025-03-11 08:01:18,81.37641164803253,1.7875612456605974,0.0,0.081514085140556,None,None
2025-03-11 08:01:19,50.18646628098661,-0.125576939773818,0.0,0.39057555826052337,None,None
2025-03-11 08:01:20,76.70492168243732,-1.679319192574753,0.0,3.49291866888102,None,None
2025-03-11 08:01:21,85.35668857267619,-0.5902947839545932,0.0,4.402553441078175,None,None
2025-03-11 08:01:22,102.16841067112274,0.26804207521571344,0.0,5.3045755589493275,None,None
2025-03-11 08:01:23,72.22594672589528,1.8438221764455758,0.0,4.939810796564056,None,None
2025-03-11 08:01:24,67.87259595660218,0.9046420274232503,0.0,-7.405591462553584,None,None
2025-03-11 08:01:25,72.47364434623195,-1.275802918120566,0.0,-13.065984401578508,None,None
2025-03-11 08:01:26,93.73103176553111,3.7277848750183376,0.0,-2.5718819354151763,None,None
2025-03-11 08:01:27,84.93126664489526,0.39716296646696947,0.0,-0.17708422303194865,None,None
2025-03-11 08:01:28,72.05359694349441,1.9130861069985223,0.0,-3.0663387964344975,None,None
