timestamp,speed,acceleration,braking_force,steering_angle,event_type,severity
2025-03-11 08:00:06,103.68819223261087,-6.685551959135895,0.8169254391040182,-1.3340151019920623,Emergency Braking,Critical
2025-03-11 08:00:07,91.51152093729362,1.6229772138749134,0.0,1.6152286582349362,Emergency Braking,Critical
2025-03-11 08:00:08,72.95788421097572,-2.024364317327298,0.0,-6.526462148569745,Emergency Braking,Critical
2025-03-11 08:00:09,88.13840065378947,-0.6228206518579074,0.0,-2.694076390529114,Emergency Braking,Critical
2025-03-11 08:00:10,73.04873460781306,0.051041116608348,0.0,5.237604070548815,Emergency Braking,Critical
2025-03-11 08:00:11,73.01405369644614,0.1670589027600786,0.0,5.045414913022102,Emergency Braking,Critical
2025-03-11 08:00:12,83.62943407349051,-0.2686399275242346,0.0,1.2971664835909262,Emergency Braking,Critical
2025-03-11 08:00:13,51.30079633013303,0.5937296716438851,0.0,-2.265248771948729,Emergency Braking,Critical
2025-03-11 08:00:14,54.12623251230451,1.0392836337267173,0.0,4.126329148424714,Emergency Braking,Critical
2025-03-11 08:00:15,71.5656870613854,1.101956318188995,0.0,6.182436907483188,Emergency Braking,Critical
2025-03-11 08:00:16,64.80753319498365,-1.47870571300174,0.0,-2.0618343494550633,Emergency Braking,Critical
2025-03-11 08:00:17,84.71370998892911,-0.4262326468931957,0.0,-7.275098433259078,Emergency Braking,Critical
2025-03-11 08:00:18,66.37963886718184,-5.047680179420011,0.9537150344818796,2.245674627270097,Emergency Braking,Critical
2025-03-11 08:00:19,58.81544447997062,1.3419707813608084,0.0,4.568841387037217,Emergency Braking,Critical
2025-03-11 08:00:20,101.98473153382332,-2.059289177221596,0.0,2.937417631690384,Emergency Braking,Critical
2025-03-11 08:00:21,76.61335549270197,0.5272198505283026,0.0,7.825395986149701,Emergency Braking,Critical
2025-03-11 08:00:22,81.01292307031886,-2.967337874062215,0.0,7.846503327640717,Emergency Braking,Critical
2025-03-11 08:00:23,58.62877720679815,0.0704023530905544,0.0,-1.5269864832341682,Emergency Braking,Critical
2025-03-11 08:00:24,71.83425913212226,2.8466505251189655,0.0,0.9949719278855969,Emergency Braking,Critical
2025-03-11 08:00:25,81.66383884564799,-1.4218390759034794,0.0,-2.4826742100652193,Emergency Braking,Critical
2025-03-11 08:00:26,62.73509633866546,-1.2514845682373732,0.0,-5.11031848303662,Emergency Braking,Critical
2025-03-11 08:00:27,85.63547027518509,1.1460446723592892,0.0,-4.817196524009951,Emergency Braking,Critical
2025-03-11 08:00:28,70.99041965121792,-2.3142022728144687,0.0,3.5851067663152163,Emergency Braking,Critical
2025-03-11 08:00:29,75.62459375310085,-0.9491325448275586,0.0,1.514437603432215,Emergency Braking,Critical
2025-03-11 08:00:30,70.97440081655904,0.894661706372629,0.0,4.449804202504197,Emergency Braking,Critical
2025-03-11 08:00:31,107.78417276763406,-0.9514287715341048,0.0,12.658107049832296,Emergency Braking,Critical
2025-03-11 08:00:32,79.79754162893099,-0.3539549808164574,0.0,2.4993380162069867,Emergency Braking,Critical
2025-03-11 08:00:33,64.1343360656615,1.1162785654725518,0.0,-3.939602895501988,Emergency Braking,Critical
2025-03-11 08:00:34,92.33817368154784,0.6323191253048419,0.0,5.175634103374795,Emergency Braking,Critical
2025-03-11 08:00:35,61.68734525043467,0.4002275944431028,0.0,-4.032561461705544,Emergency Braking,Critical
2025-03-11 08:00:36,83.13295392507133,-0.5086834189050584,0.0,8.741684423923715,Emergency Braking,Critical
2025-03-11 08:00:37,50.60494814180337,0.5550916729034334,0.0,-9.857245793360054,Emergency Braking,Critical
2025-03-11 08:00:38,60.07720926652354,-0.185599020149635,0.0,-2.732744751678818,Emergency Braking,Critical
2025-03-11 08:00:39,82.95291853803685,0.6867084148886776,0.0,3.1106913655549024,Emergency Braking,Critical
2025-03-11 08:00:40,91.07699869993117,-0.7453980376769673,0.0,5.887604969122718,Emergency Braking,Critical
2025-03-11 08:00:41,82.57052421784955,-0.2738534615693117,0.0,-3.3849156314509115,Emergency Braking,Critical
2025-03-11 08:00:42,78.2652757641764,-1.4849366888280209,0.0,-4.291289839266618,Emergency Braking,Critical
2025-03-11 08:00:43,75.48344456616067,-0.0525114150093538,0.0,0.7418359581818869,Emergency Braking,Critical
2025-03-11 08:00:44,57.82217014448859,-1.216501295443267,0.0,9.544969251161929,Emergency Braking,Critical
2025-03-11 08:00:45,69.20233687407936,-1.6710696752429897,0.0,-7.691888166659066,Emergency Braking,Critical
2025-03-11 08:00:46,73.09041843560318,0.3879917217830821,0.0,-1.570600485862332,Emergency Braking,Critical
2025-03-11 08:00:47,95.85683339328374,0.3191096637864904,0.0,1.3009250986289298,Emergency Braking,Critical
2025-03-11 08:00:48,85.15427434352692,1.174310602422859,0.0,-3.9797468162059992,Emergency Braking,Critical
2025-03-11 08:00:49,53.55439766955899,-0.6466883543626486,0.0,-3.996931088549645,Emergency Braking,Critical
2025-03-11 08:00:50,84.86125954092192,0.6120792702551338,0.0,-1.1669580730422595,Emergency Braking,Critical
2025-03-11 08:00:51,74.22376579375525,0.826196358410495,0.0,1.4635491302473738,Emergency Braking,Critical
2025-03-11 08:00:52,69.84616999541062,0.6671607117473921,0.0,-0.9753082324833108,Emergency Braking,Critical
